id,gender,masterCategory,subCategory,articleType,baseColour,season,production_year,usage,productDisplayName,Size,Made In,Quantity,Image2,Image,price,rating,Material,productDisplayNameOrg,baseColourOrg
41799,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Remanika Women Yellow Top,XXL,USA,37,C:\ITE\Higher Nitec\Capstone\Image data\images\41799.jpg,41799.jpg,196,2,Cotton,Remanika Women Yellow Top,Yellow
33943,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,ADIDAS Men Polo Blue T-Shirt,L,Singapore,12,C:\ITE\Higher Nitec\Capstone\Image data\images\33943.jpg,33943.jpg,203,3,Cotton,ADIDAS Men Polo Blue T-Shirt,Blue
52148,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Femella Women Red Polo T-Shirt,L,China,79,C:\ITE\Higher Nitec\Capstone\Image data\images\52148.jpg,52148.jpg,166,1,Cotton,Femella Women Red Polo T-Shirt,Red
25826,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Diva Women Printed Brown Kurta - 3,XXL,UK,37,C:\ITE\Higher Nitec\Capstone\Image data\images\25826.jpg,25826.jpg,148,1,Linen,Diva Women Printed Brown Kurta,Brown
44811,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Spykar Women Pink Top,L,Vietnam,52,C:\ITE\Higher Nitec\Capstone\Image data\images\44811.jpg,44811.jpg,235,4,Cotton,Spykar Women Pink Top,Pink
38597,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Nike Men Printed Texture Grey T-shirt,S,China,90,C:\ITE\Higher Nitec\Capstone\Image data\images\38597.jpg,38597.jpg,193,4,Cotton,Nike Men Printed Texture Grey T-shirt,Grey
8415,Girls,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Doodle Girl's Hippie Chic White Teen Kidswear,XXL,China,41,C:\ITE\Higher Nitec\Capstone\Image data\images\8415.jpg,8415.jpg,114,2,Poly-Cotton,Doodle Girl's Hippie Chic White Teen Kidswear,White
13578,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016,Casual,Hanes Men Pack of 2 Half Contrast Piping Ringer T-shirts - 2,S,USA,57,C:\ITE\Higher Nitec\Capstone\Image data\images\13578.jpg,13578.jpg,93,3,Cotton,Hanes Men Pack of 2 Half Contrast Piping Ringer T-shirts,Red
28705,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012,Ethnic,W Women Printed Peach Kurta,XXL,USA,39,C:\ITE\Higher Nitec\Capstone\Image data\images\28705.jpg,28705.jpg,164,1,Linen,W Women Printed Peach Kurta,Peach
35886,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Jungle Book Boys 11 White T-shirt,XL,USA,9,C:\ITE\Higher Nitec\Capstone\Image data\images\35886.jpg,35886.jpg,174,1,Cotton,Jungle Book Boys 11 White T-shirt,White
34954,Women,Apparel,Saree,Sarees,Beige,Summer,2012,Ethnic,Fabindia Women H& Printed Beige Sari,L,UK,97,C:\ITE\Higher Nitec\Capstone\Image data\images\34954.jpg,34954.jpg,89,1,Linen,Fabindia Women H& Printed Beige Sari,Beige
34168,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Printed Blue T-shirt,S,Vietnam,81,C:\ITE\Higher Nitec\Capstone\Image data\images\34168.jpg,34168.jpg,133,2,Cotton,Gini and Jony Boys Printed Navy Blue T-shirt,Navy Blue
28537,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Sports,Nike Men Challenger Black T-shirt,XXL,USA,84,C:\ITE\Higher Nitec\Capstone\Image data\images\28537.jpg,28537.jpg,207,4,Nylon,Nike Men Challenger Black T-shirt,Black
5138,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Wrangler Women's Sequin Green T-shirt,XL,Singapore,11,C:\ITE\Higher Nitec\Capstone\Image data\images\5138.jpg,5138.jpg,259,5,Cotton,Wrangler Women's Sequin Green T-shirt,Green
50875,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,Prafful Green & Maroon Printed Sari,S,Singapore,48,C:\ITE\Higher Nitec\Capstone\Image data\images\50875.jpg,50875.jpg,117,1,Linen,Prafful Green & Maroon Printed Sari,Green
2779,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Ediots   T-shirt,S,China,58,C:\ITE\Higher Nitec\Capstone\Image data\images\2779.jpg,2779.jpg,61,1,Cotton,Ediots   T-shirt,White
46910,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Peter England Men Black Jeans - 2,XXL,Vietnam,97,C:\ITE\Higher Nitec\Capstone\Image data\images\46910.jpg,46910.jpg,41,3,Cotton,Peter England Men Black Jeans,Black
19614,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Women White T-shirt - 3,XL,Vietnam,30,C:\ITE\Higher Nitec\Capstone\Image data\images\19614.jpg,19614.jpg,55,3,Cotton,United Colors of Benetton Women White T-shirt,White
28153,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Jockey SPORT Men White Innerwear Vest 9925,M,UK,80,C:\ITE\Higher Nitec\Capstone\Image data\images\28153.jpg,28153.jpg,199,3,Cotton,Jockey SPORT Men White Innerwear Vest 9925,White
49958,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016,Casual,Hanes Men Black Athletic 3/4th Pants,XXL,UK,56,C:\ITE\Higher Nitec\Capstone\Image data\images\49958.jpg,49958.jpg,164,4,Cotton,Hanes Men Black Athletic 3/4th Pants,Black
11479,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,United Colors of Benetton Women Light Winter Purple Tops - 2,M,China,47,C:\ITE\Higher Nitec\Capstone\Image data\images\11479.jpg,11479.jpg,104,3,Poly-Cotton,United Colors of Benetton Women Light Winter Purple Tops,Purple
41309,Girls,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Gini and Jony Girls Woven Peach Top,S,Singapore,97,C:\ITE\Higher Nitec\Capstone\Image data\images\41309.jpg,41309.jpg,112,4,Cotton,Gini and Jony Girls Woven Peach Top,Peach
14937,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011,Casual,Status Quo Men Solid Olive Shorts,L,USA,42,C:\ITE\Higher Nitec\Capstone\Image data\images\14937.jpg,14937.jpg,54,5,Poly-Cotton,Status Quo Men Solid Olive Shorts,Olive
10799,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Wrangler Men Wander Wheels Blue Shirts,S,China,60,C:\ITE\Higher Nitec\Capstone\Image data\images\10799.jpg,10799.jpg,142,2,Poly-Cotton,Wrangler Men Wander Wheels Navy Blue Shirts,Navy Blue
19426,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,Quiksilver Men Tar Pits Black Shirt,L,Singapore,41,C:\ITE\Higher Nitec\Capstone\Image data\images\19426.jpg,19426.jpg,85,1,Cotton,Quiksilver Men Tar Pits Black Shirt,Black
20791,Men,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,Basics Men Black Blazer Jacket,XXL,China,74,C:\ITE\Higher Nitec\Capstone\Image data\images\20791.jpg,20791.jpg,292,3,Poly-Cotton,Basics Men Black Blazer Jacket,Black
37726,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,John Players Men Soft Check Shirt,XL,China,19,C:\ITE\Higher Nitec\Capstone\Image data\images\37726.jpg,37726.jpg,257,1,Cotton,John Players Men Soft Check Shirt,Blue
21643,Women,Apparel,Innerwear,Bra,Peach,Summer,2014,Casual,Enamor Women Smooth Skin Bra,M,China,38,C:\ITE\Higher Nitec\Capstone\Image data\images\21643.jpg,21643.jpg,167,4,Cotton,Enamor Women Smooth Skin Bra,Skin
15476,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Men Logo Black Tshirts,M,China,73,C:\ITE\Higher Nitec\Capstone\Image data\images\15476.jpg,15476.jpg,220,1,Poly-Cotton,Puma Men Logo Black Tshirts,Black
40674,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Lee Women Blue Top,L,USA,22,C:\ITE\Higher Nitec\Capstone\Image data\images\40674.jpg,40674.jpg,93,4,Cotton,Lee Women Blue Top,Blue
24331,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Sports,ADIDAS Women Grey Track Pants - 2,S,USA,38,C:\ITE\Higher Nitec\Capstone\Image data\images\24331.jpg,24331.jpg,207,1,Polyester,ADIDAS Women Grey Track Pants,Grey
56711,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Folklore Women Printed Purple & Blue Kurta,XL,China,14,C:\ITE\Higher Nitec\Capstone\Image data\images\56711.jpg,56711.jpg,241,2,Linen,Folklore Women Printed Purple & Blue Kurta,White
32254,Women,Apparel,Topwear,Kurtis,White,Summer,2012,Ethnic,Fabindia Women Printed White Kurti,L,Singapore,99,C:\ITE\Higher Nitec\Capstone\Image data\images\32254.jpg,32254.jpg,246,1,Linen,Fabindia Women Printed White Kurti,White
3204,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Tantra Men's Arrest Sky Blue T-shirt,XXL,UK,98,C:\ITE\Higher Nitec\Capstone\Image data\images\3204.jpg,3204.jpg,164,5,Cotton,Tantra Men's Arrest Sky Blue T-shirt,Blue
42123,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Men Blue T-shirt - 4,L,UK,26,C:\ITE\Higher Nitec\Capstone\Image data\images\42123.jpg,42123.jpg,150,3,Nylon,ADIDAS Men Navy Blue T-shirt,Navy Blue
12653,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Probase Men Printed Grey Tshirts,XXL,China,20,C:\ITE\Higher Nitec\Capstone\Image data\images\12653.jpg,12653.jpg,287,1,Poly-Cotton,Probase Men Printed Grey Tshirts,Grey
26466,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Story Graphic Green T-shirt,XXL,UK,43,C:\ITE\Higher Nitec\Capstone\Image data\images\26466.jpg,26466.jpg,76,1,Cotton,Puma Men Story Graphic Green T-shirt,Green
13781,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal,Belmonte Men Solid Grey Trousers,XXL,USA,70,C:\ITE\Higher Nitec\Capstone\Image data\images\13781.jpg,13781.jpg,249,5,Linen,Belmonte Men Solid Grey Trousers,Grey
18369,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Undercolors of Benetton Men Pack of 2 Innerwear Vests,L,USA,95,C:\ITE\Higher Nitec\Capstone\Image data\images\18369.jpg,18369.jpg,84,3,Cotton,Undercolors of Benetton Men Pack of 2 Innerwear Vests,White
48419,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black Printed T-shirt,M,UK,70,C:\ITE\Higher Nitec\Capstone\Image data\images\48419.jpg,48419.jpg,203,1,Cotton,French Connection Men Black Printed T-shirt,Black
6776,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Timberland Men's Tipped Pique Polo Red T-shirt,S,Singapore,58,C:\ITE\Higher Nitec\Capstone\Image data\images\6776.jpg,6776.jpg,181,1,Cotton,Timberland Men's Tipped Pique Polo Red T-shirt,Red
19089,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,W Women Shaded Blue Kurta,M,UK,77,C:\ITE\Higher Nitec\Capstone\Image data\images\19089.jpg,19089.jpg,277,1,Linen,W Women Shaded Blue Kurta,Blue
30731,Girls,Apparel,Bottomwear,Salwar,Purple,Summer,2012,Ethnic,Fabindia Girls Printed Magenta Salwar,S,UK,63,C:\ITE\Higher Nitec\Capstone\Image data\images\30731.jpg,30731.jpg,35,5,Linen,Fabindia Girls Printed Magenta Salwar,Magenta
7496,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Women's Challen Light Blue T-shirt,XL,USA,48,C:\ITE\Higher Nitec\Capstone\Image data\images\7496.jpg,7496.jpg,110,1,Nylon,Nike Women's Challen Light Blue T-shirt,Blue
23326,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,W Women Brown Printed Kurta - 5,XL,UK,82,C:\ITE\Higher Nitec\Capstone\Image data\images\23326.jpg,23326.jpg,52,2,Linen,W Women Brown Printed Kurta,Brown
34391,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Red Prayer T-shirt,L,UK,90,C:\ITE\Higher Nitec\Capstone\Image data\images\34391.jpg,34391.jpg,160,5,Cotton,Myntra Men Red Prayer T-shirt,Red
37514,Boys,Apparel,Bottomwear,Leggings,Yellow,Summer,2012,Casual,Madagascar3 Infant Boys Lemon Yellow Leggings,XXL,USA,80,C:\ITE\Higher Nitec\Capstone\Image data\images\37514.jpg,37514.jpg,95,1,Cotton,Madagascar3 Infant Boys Lemon Yellow Leggings,Yellow
53051,Women,Apparel,Saree,Sarees,Maroon,Fall,2012,Ethnic,FNF Maroon Printed Sari,XXL,Vietnam,28,C:\ITE\Higher Nitec\Capstone\Image data\images\53051.jpg,53051.jpg,177,1,Linen,FNF Maroon Printed Sari,Maroon
15644,Men,Apparel,Bottomwear,Shorts,Blue,Winter,2014,Sports,Nike Men As Df Crckt Blue Shorts,L,China,32,C:\ITE\Higher Nitec\Capstone\Image data\images\15644.jpg,15644.jpg,276,1,Poly-Cotton,Nike Men As Df Crckt Navy Blue Shorts,Navy Blue
4213,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Disney Kids Girl's Pink Summer Fun Fair Kidswear,S,UK,26,C:\ITE\Higher Nitec\Capstone\Image data\images\4213.jpg,4213.jpg,253,4,Cotton,Disney Kids Girl's Pink Summer Fun Fair Kidswear,Pink
10336,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors of Benetton Women Stripes Black Tops,XL,China,62,C:\ITE\Higher Nitec\Capstone\Image data\images\10336.jpg,10336.jpg,124,4,Poly-Cotton,United Colors of Benetton Women Stripes Black Tops,Black
41594,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Casual,Basics Men Grey Striped Shirt,S,China,100,C:\ITE\Higher Nitec\Capstone\Image data\images\41594.jpg,41594.jpg,152,1,Cotton,Basics Men Grey Striped Shirt,Grey
32066,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Playboy Men Blue Brief,L,China,96,C:\ITE\Higher Nitec\Capstone\Image data\images\32066.jpg,32066.jpg,216,4,Cotton,Playboy Men Navy Blue Brief,Navy Blue
9168,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Locomotive Men Radley Blue Jeans,XXL,China,56,C:\ITE\Higher Nitec\Capstone\Image data\images\9168.jpg,9168.jpg,54,2,Poly-Cotton,Locomotive Men Radley Blue Jeans,Blue
2580,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Sports,Domyos Women Black Capri,L,Vietnam,98,C:\ITE\Higher Nitec\Capstone\Image data\images\2580.jpg,2580.jpg,269,3,Nylon,Domyos Women Black Capri,Black
30355,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Myntra Men Pista Green T-shirt,S,Singapore,15,C:\ITE\Higher Nitec\Capstone\Image data\images\30355.jpg,30355.jpg,86,2,Cotton,Myntra Men Pista Green T-shirt,Green
54610,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Jockey ELANCE Men Navy Briefs 1009,M,UK,21,C:\ITE\Higher Nitec\Capstone\Image data\images\54610.jpg,54610.jpg,156,2,Cotton,Jockey ELANCE Men Navy Briefs 1009,Navy Blue
12005,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Mark Taylor Men Green Striped Shirt - 3,S,China,92,C:\ITE\Higher Nitec\Capstone\Image data\images\12005.jpg,12005.jpg,295,3,Linen,Mark Taylor Men Green Striped Shirt,Green
31287,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,Puma Men Dazzle Black Shorts,L,Singapore,95,C:\ITE\Higher Nitec\Capstone\Image data\images\31287.jpg,31287.jpg,244,4,Cotton,Puma Men Dazzle Black Shorts,Black
9954,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Men White Polo Tshirts,XXL,Vietnam,23,C:\ITE\Higher Nitec\Capstone\Image data\images\9954.jpg,9954.jpg,145,5,Polyester,Nike Men White Polo Tshirts,White
17577,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Casual,Mark Taylor Men Solid Grey Trouser - 2,L,Vietnam,86,C:\ITE\Higher Nitec\Capstone\Image data\images\17577.jpg,17577.jpg,86,2,Poly-Cotton,Mark Taylor Men Solid Grey Trouser,Grey
12839,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Ant Kids Pleated Black Skirts,S,Singapore,74,C:\ITE\Higher Nitec\Capstone\Image data\images\12839.jpg,12839.jpg,103,4,Poly-Cotton,Ant Kids Pleated Black Skirts,Black
51362,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans - 2,M,Singapore,84,C:\ITE\Higher Nitec\Capstone\Image data\images\51362.jpg,51362.jpg,174,1,Cotton,Spykar Women Blue Jeans,Blue
29278,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Wrangler Men Aaron Check Blue Shirt,XXL,China,40,C:\ITE\Higher Nitec\Capstone\Image data\images\29278.jpg,29278.jpg,239,3,Cotton,Wrangler Men Aaron Check Blue Shirt,Blue
53435,Men,Apparel,Topwear,Jackets,Black,Summer,2012,Sports,ADIDAS Men Black Jacket - 2,S,UK,68,C:\ITE\Higher Nitec\Capstone\Image data\images\53435.jpg,53435.jpg,113,4,Nylon,ADIDAS Men Black Jacket,Black
32402,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Arrow Woman Printed Multi Coloured Top,M,UK,20,C:\ITE\Higher Nitec\Capstone\Image data\images\32402.jpg,32402.jpg,277,1,Cotton,Arrow Woman Printed Multi Coloured Top,Pink
11680,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Lee Men Check Red Shirts - 3,S,Singapore,6,C:\ITE\Higher Nitec\Capstone\Image data\images\11680.jpg,11680.jpg,230,2,Poly-Cotton,Lee Men Check Red Shirts,Red
57095,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,Elle Women Black Culottes,XXL,UK,47,C:\ITE\Higher Nitec\Capstone\Image data\images\57095.jpg,57095.jpg,115,3,Cotton,Elle Women Black Culottes,Black
10752,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Men Hell With White Tshirts,M,USA,46,C:\ITE\Higher Nitec\Capstone\Image data\images\10752.jpg,10752.jpg,281,4,Polyester,Nike Men Hell With White Tshirts,White
24567,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Lee Women Crownjewel Purple T-Shirt,XXL,UK,9,C:\ITE\Higher Nitec\Capstone\Image data\images\24567.jpg,24567.jpg,139,4,Cotton,Lee Women Crownjewel Purple T-Shirt,Purple
40022,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men White Polo T-shirt - 2,XL,China,1,C:\ITE\Higher Nitec\Capstone\Image data\images\40022.jpg,40022.jpg,103,2,Cotton,ADIDAS Men White Polo T-shirt,White
36290,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017,Casual,SDL by Sweet Dreams Women Grey & Green Night suits,XXL,UK,31,C:\ITE\Higher Nitec\Capstone\Image data\images\36290.jpg,36290.jpg,239,5,Cotton,SDL by Sweet Dreams Women Grey & Green Night suits,Grey
21227,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,Basics Men Orange Printed Polo T-shirt,S,Singapore,23,C:\ITE\Higher Nitec\Capstone\Image data\images\21227.jpg,21227.jpg,83,4,Cotton,Basics Men Orange Printed Polo T-shirt,Orange
15012,Men,Apparel,Topwear,Jackets,Blue,Fall,2011,Sports,ADIDAS Men Solid Blue Jackets,S,Singapore,99,C:\ITE\Higher Nitec\Capstone\Image data\images\15012.jpg,15012.jpg,31,1,Polyester,ADIDAS Men Solid Blue Jackets,Blue
37342,Boys,Apparel,Topwear,Tshirts,Blue,Winter,2013,Casual,U.S. Polo Assn. Kids Boys Blue T-shirt,XXL,China,51,C:\ITE\Higher Nitec\Capstone\Image data\images\37342.jpg,37342.jpg,103,3,Wool,U.S. Polo Assn. Kids Boys Blue T-shirt,Blue
32630,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Sports,Nike Men Premier Training Grey T-shirt,M,UK,9,C:\ITE\Higher Nitec\Capstone\Image data\images\32630.jpg,32630.jpg,146,1,Nylon,Nike Men Premier Training Grey T-shirt,Grey
24755,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual,Spykar Men Blue Jeans - 2,S,Singapore,92,C:\ITE\Higher Nitec\Capstone\Image data\images\24755.jpg,24755.jpg,33,4,Cotton,Spykar Men Blue Jeans,Blue
43495,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,French Connection Men Brown Printed T-shirt,XXL,Vietnam,98,C:\ITE\Higher Nitec\Capstone\Image data\images\43495.jpg,43495.jpg,47,1,Cotton,French Connection Men Brown Printed T-shirt,Brown
8288,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Mr.Men Men's Beet Red T-shirt,XXL,UK,91,C:\ITE\Higher Nitec\Capstone\Image data\images\8288.jpg,8288.jpg,102,3,Poly-Cotton,Mr.Men Men's Beet Red T-shirt,Red
42547,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Mother Earth Women Black Kurta - 2,XXL,Vietnam,23,C:\ITE\Higher Nitec\Capstone\Image data\images\42547.jpg,42547.jpg,207,5,Linen,Mother Earth Women Black Kurta,Black
12237,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Genesis Men Red Gingham Shirt,S,UK,92,C:\ITE\Higher Nitec\Capstone\Image data\images\12237.jpg,12237.jpg,45,2,Linen,Genesis Men Red Gingham Shirt,Red
47035,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Shree Women Printed Purple Kurta,XL,USA,40,C:\ITE\Higher Nitec\Capstone\Image data\images\47035.jpg,47035.jpg,89,1,Linen,Shree Women Printed Purple Kurta,Purple
6312,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,UCB Women's Basic Racerback White Top,XL,Singapore,49,C:\ITE\Higher Nitec\Capstone\Image data\images\6312.jpg,6312.jpg,135,1,Cotton,UCB Women's Basic Racerback White Top,White
49993,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey,Summer,2016,Casual,Hanes Men Grey Shorts,S,Vietnam,87,C:\ITE\Higher Nitec\Capstone\Image data\images\49993.jpg,49993.jpg,125,2,Cotton,Hanes Men Grey Shorts,Grey
43653,Women,Apparel,Dress,Dresses,Peach,Summer,2012,Casual,ONLY Women Peach Dress,XXL,Vietnam,65,C:\ITE\Higher Nitec\Capstone\Image data\images\43653.jpg,43653.jpg,138,4,Cotton,ONLY Women Peach Dress,Peach
2574,Women,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Domyos Women's Grey Short,XXL,UK,24,C:\ITE\Higher Nitec\Capstone\Image data\images\2574.jpg,2574.jpg,208,2,Cotton,Domyos Women's Grey Short,Grey
19419,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Quiksilver Men Black Printed Shorts,XL,USA,50,C:\ITE\Higher Nitec\Capstone\Image data\images\19419.jpg,19419.jpg,166,1,Poly-Cotton,Quiksilver Men Black Printed Shorts,Black
31273,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Calonge Graphic Green T-shirt,S,Vietnam,79,C:\ITE\Higher Nitec\Capstone\Image data\images\31273.jpg,31273.jpg,186,1,Cotton,Puma Men Calonge Graphic Green T-shirt,Green
7006,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,s.Oliver Men's Sound Rebels Black T-shirt,L,UK,86,C:\ITE\Higher Nitec\Capstone\Image data\images\7006.jpg,7006.jpg,184,4,Cotton,s.Oliver Men's Sound Rebels Black T-shirt,Black
51396,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Myntra Men Blue Check Shorts,XXL,Singapore,69,C:\ITE\Higher Nitec\Capstone\Image data\images\51396.jpg,51396.jpg,89,1,Cotton,Myntra Men Navy Blue Check Shorts,Navy Blue
8872,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Mark Taylor Men Blue Striped Shirt - 12,S,USA,64,C:\ITE\Higher Nitec\Capstone\Image data\images\8872.jpg,8872.jpg,59,1,Poly-Cotton,Mark Taylor Men Blue Striped Shirt,Blue
52513,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015,Casual,Red Rose Women White & Blue Striped Bath Robes,XL,China,30,C:\ITE\Higher Nitec\Capstone\Image data\images\52513.jpg,52513.jpg,34,4,Wool,Red Rose Women White & Blue Striped Bath Robes,White
5751,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Jealous 21 Women's Green Angel T-shirt,XL,USA,23,C:\ITE\Higher Nitec\Capstone\Image data\images\5751.jpg,5751.jpg,147,1,Cotton,Jealous 21 Women's Green Angel T-shirt,Green
37184,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue T-shirt - 2,L,China,55,C:\ITE\Higher Nitec\Capstone\Image data\images\37184.jpg,37184.jpg,119,2,Cotton,United Colors of Benetton Women Blue T-shirt,Blue
14306,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,ADIDAS Men Printed Blue Sweatshirts,M,Vietnam,50,C:\ITE\Higher Nitec\Capstone\Image data\images\14306.jpg,14306.jpg,92,1,Poly-Cotton,ADIDAS Men Printed Navy Blue Sweatshirts,Navy Blue
